,ID,Name,location,Cuisines,rating,Dining_review,Delivery_Reviews,cost_for_one
357,60,Glen's Bakehouse,Lavelle Road,Cafe,4.400000095,1501,5129,200
358,60,Glen's Bakehouse,Lavelle Road,Italian,4.400000095,1501,5129,200
359,60,Glen's Bakehouse,Lavelle Road,Continental,4.400000095,1501,5129,200
360,60,Glen's Bakehouse,Lavelle Road,Fast Food,4.400000095,1501,5129,200
361,60,Glen's Bakehouse,Lavelle Road,Beverages,4.400000095,1501,5129,200
362,60,Glen's Bakehouse,Lavelle Road,Desserts,4.400000095,1501,5129,200
363,61,Krispy Kreme,Richmond Road,Desserts,4.5,60,891,200
364,61,Krispy Kreme,Richmond Road,Beverages,4.5,60,891,200
365,62,Theobroma,Lavelle Road,Bakery,4.300000191,29,1528,200
366,62,Theobroma,Lavelle Road,Desserts,4.300000191,29,1528,200
367,62,Theobroma,Lavelle Road,Beverages,4.300000191,29,1528,200
368,63,Pathaan Sir,Koramangala 7th Block,Rolls,3.799999952,173,12700,200
369,63,Pathaan Sir,Koramangala 7th Block,Chinese,3.799999952,173,12700,200
370,63,Pathaan Sir,Koramangala 7th Block,Momos,3.799999952,173,12700,200
371,64,Roti Ghar,Basavanagudi,North Indian,4.099999905,918,21700,200
372,64,Roti Ghar,Basavanagudi,Chinese,4.099999905,918,21700,200
373,64,Roti Ghar,Basavanagudi,South Indian,4.099999905,918,21700,200
374,64,Roti Ghar,Basavanagudi,Street Food,4.099999905,918,21700,200
375,64,Roti Ghar,Basavanagudi,Fast Food,4.099999905,918,21700,200
376,64,Roti Ghar,Basavanagudi,Desserts,4.099999905,918,21700,200
377,64,Roti Ghar,Basavanagudi,Shake,4.099999905,918,21700,200
378,64,Roti Ghar,Basavanagudi,Beverages,4.099999905,918,21700,200
379,65,Vijayalakshmi,Basavanagudi,South Indian,4,214,26300,200
380,65,Vijayalakshmi,Basavanagudi,Chinese,4,214,26300,200
381,65,Vijayalakshmi,Basavanagudi,North Indian,4,214,26300,200
382,65,Vijayalakshmi,Basavanagudi,Sichuan,4,214,26300,200
383,66,Baskin Robbins,Church Street,Ice Cream,4.400000095,41,386,200
384,66,Baskin Robbins,Church Street,Desserts,4.400000095,41,386,200
385,67,Cakewala,Jayanagar,Bakery,4.300000191,301,3668,200
386,67,Cakewala,Jayanagar,Desserts,4.300000191,301,3668,200
387,68,Call Me Chow,Koramangala 8th Block,Chinese,4.199999809,0,10400,200
388,68,Call Me Chow,Koramangala 8th Block,Japanese,4.199999809,0,10400,200
389,68,Call Me Chow,Koramangala 8th Block,Thai,4.199999809,0,10400,200
390,68,Call Me Chow,Koramangala 8th Block,Indonesian,4.199999809,0,10400,200
391,68,Call Me Chow,Koramangala 8th Block,Asian,4.199999809,0,10400,200
392,70,M.M.A Kabab and Rolls,Old Madras Road,North Indian,3.700000048,114,5831,100
393,70,M.M.A Kabab and Rolls,Old Madras Road,Mughlai,3.700000048,114,5831,100
394,70,M.M.A Kabab and Rolls,Old Madras Road,Chinese,3.700000048,114,5831,100
395,70,M.M.A Kabab and Rolls,Old Madras Road,Kebab,3.700000048,114,5831,100
396,70,M.M.A Kabab and Rolls,Old Madras Road,Rolls,3.700000048,114,5831,100
397,70,M.M.A Kabab and Rolls,Old Madras Road,Seafood,3.700000048,114,5831,100
398,70,M.M.A Kabab and Rolls,Old Madras Road,Arabian,3.700000048,114,5831,100
399,70,M.M.A Kabab and Rolls,Old Madras Road,Biryani,3.700000048,114,5831,100
400,71,Chaatimes,Jayanagar,Street Food,3.700000048,0,9063,100
401,71,Chaatimes,Jayanagar,Fast Food,3.700000048,0,9063,100
402,72,Starbucks Coffee,Lavelle Road,Cafe,3.799999952,85,337,100
403,72,Starbucks Coffee,Lavelle Road,Beverages,3.799999952,85,337,100
404,72,Starbucks Coffee,Lavelle Road,Desserts,3.799999952,85,337,100
405,73,RNR Biryani - Taste Of 1953,Jayanagar,Biryani,4.300000191,1877,1332,100
406,73,RNR Biryani - Taste Of 1953,Jayanagar,South Indian,4.300000191,1877,1332,100
407,73,RNR Biryani - Taste Of 1953,Jayanagar,Desserts,4.300000191,1877,1332,100
408,73,RNR Biryani - Taste Of 1953,Jayanagar,Beverages,4.300000191,1877,1332,100
409,73,RNR Biryani - Taste Of 1953,Jayanagar,Andhra,4.300000191,1877,1332,100
410,74,Kaati Zone Rolls and Wraps,Indiranagar,Rolls,4.099999905,0,2328,100
411,74,Kaati Zone Rolls and Wraps,Indiranagar,Fast Food,4.099999905,0,2328,100
412,74,Kaati Zone Rolls and Wraps,Indiranagar,Beverages,4.099999905,0,2328,100
413,74,Kaati Zone Rolls and Wraps,Indiranagar,Wraps,4.099999905,0,2328,100
414,74,Kaati Zone Rolls and Wraps,Indiranagar,Desserts,4.099999905,0,2328,100
415,74,Kaati Zone Rolls and Wraps,Indiranagar,Shake,4.099999905,0,2328,100
416,75,Punjabi Nawabi,Koramangala 7th Block,North Indian,3.700000048,0,27400,100
417,75,Punjabi Nawabi,Koramangala 7th Block,Biryani,3.700000048,0,27400,100
418,75,Punjabi Nawabi,Koramangala 7th Block,Mughlai,3.700000048,0,27400,100
419,75,Punjabi Nawabi,Koramangala 7th Block,Chinese,3.700000048,0,27400,100
420,75,Punjabi Nawabi,Koramangala 7th Block,Kebab,3.700000048,0,27400,100
421,76,Shree Mahalakshmi Sweets,Basavanagudi,Mithai,4.199999809,0,773,100
422,76,Shree Mahalakshmi Sweets,Basavanagudi,Street Food,4.199999809,0,773,100
423,77,BOX8 - Desi Meals,Shanti Nagar,North Indian,4.300000191,0,539,100
424,77,BOX8 - Desi Meals,Shanti Nagar,Wraps,4.300000191,0,539,100
425,77,BOX8 - Desi Meals,Shanti Nagar,Fast Food,4.300000191,0,539,100
426,77,BOX8 - Desi Meals,Shanti Nagar,Biryani,4.300000191,0,539,100
427,77,BOX8 - Desi Meals,Shanti Nagar,Desserts,4.300000191,0,539,100
428,77,BOX8 - Desi Meals,Shanti Nagar,Beverages,4.300000191,0,539,100
429,78,Chaat Street,Koramangala 4th Block,Street Food,4,0,2397,100
430,78,Chaat Street,Koramangala 4th Block,Fast Food,4,0,2397,100
431,78,Chaat Street,Koramangala 4th Block,North Indian,4,0,2397,100
432,78,Chaat Street,Koramangala 4th Block,Beverages,4,0,2397,100
433,79,Smoor,Lavelle Road,Cafe,4,95,45,100
434,79,Smoor,Lavelle Road,Fast Food,4,95,45,100
435,79,Smoor,Lavelle Road,Salad,4,95,45,100
436,79,Smoor,Lavelle Road,Desserts,4,95,45,100
437,79,Smoor,Lavelle Road,Beverages,4,95,45,100
438,80,Madeena Hotel,Koramangala 5th Block,Biryani,4,275,24300,100
439,80,Madeena Hotel,Koramangala 5th Block,Kebab,4,275,24300,100
440,80,Madeena Hotel,Koramangala 5th Block,North Indian,4,275,24300,100
441,81,Taco Bell,Indiranagar,Mexican,4,491,6655,150
442,81,Taco Bell,Indiranagar,Fast Food,4,491,6655,150
443,81,Taco Bell,Indiranagar,Wraps,4,491,6655,150
444,81,Taco Bell,Indiranagar,Beverages,4,491,6655,150
445,82,Sri Udupi Park,Indiranagar,South Indian,4,462,17300,150
446,82,Sri Udupi Park,Indiranagar,North Indian,4,462,17300,150
447,82,Sri Udupi Park,Indiranagar,Chinese,4,462,17300,150
448,82,Sri Udupi Park,Indiranagar,Street Food,4,462,17300,150
449,82,Sri Udupi Park,Indiranagar,Beverages,4,462,17300,150
450,82,Sri Udupi Park,Indiranagar,Ice Cream,4,462,17300,150
451,82,Sri Udupi Park,Indiranagar,Shake,4,462,17300,150
452,83,Meat And Eat,Domlur,Burger,4,75,2322,150
453,83,Meat And Eat,Domlur,Sandwich,4,75,2322,150
454,83,Meat And Eat,Domlur,Fast Food,4,75,2322,150
455,83,Meat And Eat,Domlur,Wraps,4,75,2322,150
456,83,Meat And Eat,Domlur,Biryani,4,75,2322,150
457,83,Meat And Eat,Domlur,Beverages,4,75,2322,150
458,83,Meat And Eat,Domlur,Desserts,4,75,2322,150
459,84,Zomoz - The Momo Company,Indiranagar,Momos,3.900000095,0,882,150
460,84,Zomoz - The Momo Company,Indiranagar,Fast Food,3.900000095,0,882,150
461,85,Mad Over Donuts,Garuda Mall,Desserts,4.099999905,159,996,150
462,85,Mad Over Donuts,Garuda Mall,Waffle,4.099999905,159,996,150
463,85,Mad Over Donuts,Garuda Mall,Beverages,4.099999905,159,996,150
464,86,The Pizza Bakery - Brew & Eatery,Church Street,Pizza,4.099999905,172,1085,150
465,86,The Pizza Bakery - Brew & Eatery,Church Street,Pasta,4.099999905,172,1085,150
466,86,The Pizza Bakery - Brew & Eatery,Church Street,Italian,4.099999905,172,1085,150
467,86,The Pizza Bakery - Brew & Eatery,Church Street,Desserts,4.099999905,172,1085,150
468,86,The Pizza Bakery - Brew & Eatery,Church Street,Continental,4.099999905,172,1085,150
469,86,The Pizza Bakery - Brew & Eatery,Church Street,Beverages,4.099999905,172,1085,150
470,87,Sandwich Guru,Basavanagudi,Sandwich,4.099999905,2,757,150
471,87,Sandwich Guru,Basavanagudi,Fast Food,4.099999905,2,757,150
472,87,Sandwich Guru,Basavanagudi,Beverages,4.099999905,2,757,150
473,87,Sandwich Guru,Basavanagudi,Shake,4.099999905,2,757,150
474,88,Biryani Trip - Destination Hyderabad,Jayanagar,Biryani,4.300000191,0,137,150
475,88,Biryani Trip - Destination Hyderabad,Jayanagar,Mughlai,4.300000191,0,137,150
476,88,Biryani Trip - Destination Hyderabad,Jayanagar,Hyderabadi,4.300000191,0,137,150
477,89,Potful - Claypot Biryanis,Thippasandra,Biryani,4.199999809,0,2175,150
478,89,Potful - Claypot Biryanis,Thippasandra,Kebab,4.199999809,0,2175,150
479,89,Potful - Claypot Biryanis,Thippasandra,Mughlai,4.199999809,0,2175,150
480,89,Potful - Claypot Biryanis,Thippasandra,North Indian,4.199999809,0,2175,150
481,89,Potful - Claypot Biryanis,Thippasandra,Desserts,4.199999809,0,2175,150
482,90,Meghduth Biryanis,Jayanagar,Biryani,3.700000048,0,1772,150
483,90,Meghduth Biryanis,Jayanagar,South Indian,3.700000048,0,1772,150
484,91,T’s 21 Spice Biryani,Indiranagar,Biryani,4,0,1904,150
485,558,T’s 21 Spice Biryani,Cunningham Road,Biryani,4,0,776,150
486,91,T’s 21 Spice Biryani,Indiranagar,Andhra,4,0,1904,150
487,558,T’s 21 Spice Biryani,Cunningham Road,Andhra,4,0,776,150
488,91,T’s 21 Spice Biryani,Indiranagar,Biryani,4,0,1904,150
489,558,T’s 21 Spice Biryani,Cunningham Road,Biryani,4,0,776,150
490,91,T’s 21 Spice Biryani,Indiranagar,Andhra,4,0,1904,150
491,558,T’s 21 Spice Biryani,Cunningham Road,Andhra,4,0,776,150
492,91,T’s 21 Spice Biryani,Indiranagar,Biryani,4,0,1904,200
493,558,T’s 21 Spice Biryani,Cunningham Road,Biryani,4,0,776,200
494,91,T’s 21 Spice Biryani,Indiranagar,Andhra,4,0,1904,200
495,558,T’s 21 Spice Biryani,Cunningham Road,Andhra,4,0,776,200
496,91,T’s 21 Spice Biryani,Indiranagar,Biryani,4,0,1904,200
497,558,T’s 21 Spice Biryani,Cunningham Road,Biryani,4,0,776,200
498,91,T’s 21 Spice Biryani,Indiranagar,Andhra,4,0,1904,200
499,558,T’s 21 Spice Biryani,Cunningham Road,Andhra,4,0,776,200
500,92,Sangam Sweets,Jayanagar,Mithai,4.400000095,3,694,150
501,92,Sangam Sweets,Jayanagar,Street Food,4.400000095,3,694,150
502,92,Sangam Sweets,Jayanagar,Fast Food,4.400000095,3,694,150
503,93,IDC Kitchen,Residency Road,South Indian,4.099999905,31,2440,100
504,93,IDC Kitchen,Residency Road,Beverages,4.099999905,31,2440,100
505,94,Juice Junction,St. Marks Road,Juices,4.199999809,124,935,100
506,314,Juice Junction,Basavanagudi,Juices,4.199999809,58,1300,100
507,94,Juice Junction,St. Marks Road,Beverages,4.199999809,124,935,100
508,314,Juice Junction,Basavanagudi,Beverages,4.199999809,58,1300,100
509,94,Juice Junction,St. Marks Road,Sandwich,4.199999809,124,935,100
510,314,Juice Junction,Basavanagudi,Sandwich,4.199999809,58,1300,100
511,94,Juice Junction,St. Marks Road,Fast Food,4.199999809,124,935,100
512,314,Juice Junction,Basavanagudi,Fast Food,4.199999809,58,1300,100
513,94,Juice Junction,St. Marks Road,Shake,4.199999809,124,935,100
514,314,Juice Junction,Basavanagudi,Shake,4.199999809,58,1300,100
515,94,Juice Junction,St. Marks Road,Rolls,4.199999809,124,935,100
516,314,Juice Junction,Basavanagudi,Rolls,4.199999809,58,1300,100
517,94,Juice Junction,St. Marks Road,Healthy Food,4.199999809,124,935,100
518,314,Juice Junction,Basavanagudi,Healthy Food,4.199999809,58,1300,100
519,94,Juice Junction,St. Marks Road,Street Food,4.199999809,124,935,100
520,314,Juice Junction,Basavanagudi,Street Food,4.199999809,58,1300,100
521,94,Juice Junction,St. Marks Road,Beverages,4.199999809,124,935,100
522,314,Juice Junction,Basavanagudi,Beverages,4.199999809,58,1300,100
523,94,Juice Junction,St. Marks Road,Juices,4.199999809,124,935,100
524,314,Juice Junction,Basavanagudi,Juices,4.199999809,58,1300,100
525,94,Juice Junction,St. Marks Road,Fast Food,4.199999809,124,935,100
526,314,Juice Junction,Basavanagudi,Fast Food,4.199999809,58,1300,100
527,94,Juice Junction,St. Marks Road,Shake,4.199999809,124,935,100
528,314,Juice Junction,Basavanagudi,Shake,4.199999809,58,1300,100
529,94,Juice Junction,St. Marks Road,Juices,4.199999809,124,935,150
530,314,Juice Junction,Basavanagudi,Juices,4.199999809,58,1300,150
531,94,Juice Junction,St. Marks Road,Beverages,4.199999809,124,935,150
532,314,Juice Junction,Basavanagudi,Beverages,4.199999809,58,1300,150
533,94,Juice Junction,St. Marks Road,Sandwich,4.199999809,124,935,150
534,314,Juice Junction,Basavanagudi,Sandwich,4.199999809,58,1300,150
535,94,Juice Junction,St. Marks Road,Fast Food,4.199999809,124,935,150
536,314,Juice Junction,Basavanagudi,Fast Food,4.199999809,58,1300,150
537,94,Juice Junction,St. Marks Road,Shake,4.199999809,124,935,150
538,314,Juice Junction,Basavanagudi,Shake,4.199999809,58,1300,150
539,94,Juice Junction,St. Marks Road,Rolls,4.199999809,124,935,150
540,314,Juice Junction,Basavanagudi,Rolls,4.199999809,58,1300,150
541,94,Juice Junction,St. Marks Road,Healthy Food,4.199999809,124,935,150
542,314,Juice Junction,Basavanagudi,Healthy Food,4.199999809,58,1300,150
543,94,Juice Junction,St. Marks Road,Street Food,4.199999809,124,935,150
544,314,Juice Junction,Basavanagudi,Street Food,4.199999809,58,1300,150
545,94,Juice Junction,St. Marks Road,Beverages,4.199999809,124,935,150
546,314,Juice Junction,Basavanagudi,Beverages,4.199999809,58,1300,150
547,94,Juice Junction,St. Marks Road,Juices,4.199999809,124,935,150
548,314,Juice Junction,Basavanagudi,Juices,4.199999809,58,1300,150
549,94,Juice Junction,St. Marks Road,Fast Food,4.199999809,124,935,150
550,314,Juice Junction,Basavanagudi,Fast Food,4.199999809,58,1300,150
551,94,Juice Junction,St. Marks Road,Shake,4.199999809,124,935,150
552,314,Juice Junction,Basavanagudi,Shake,4.199999809,58,1300,150
553,95,WOW! China,Church Street,Chinese,3.900000095,26,722,100
554,392,WOW! China,Nexus,Chinese,3.900000095,13,222,100
555,95,WOW! China,Church Street,Rolls,3.900000095,26,722,100
556,392,WOW! China,Nexus,Rolls,3.900000095,13,222,100
557,95,WOW! China,Church Street,Seafood,3.900000095,26,722,100
558,392,WOW! China,Nexus,Seafood,3.900000095,13,222,100
559,95,WOW! China,Church Street,Desserts,3.900000095,26,722,100
560,392,WOW! China,Nexus,Desserts,3.900000095,13,222,100
561,95,WOW! China,Church Street,Shake,3.900000095,26,722,100
562,392,WOW! China,Nexus,Shake,3.900000095,13,222,100
563,95,WOW! China,Church Street,Sichuan,3.900000095,26,722,100
564,392,WOW! China,Nexus,Sichuan,3.900000095,13,222,100
565,95,WOW! China,Church Street,Chinese,3.900000095,26,722,100
566,392,WOW! China,Nexus,Chinese,3.900000095,13,222,100
567,95,WOW! China,Church Street,Asian,3.900000095,26,722,100
568,392,WOW! China,Nexus,Asian,3.900000095,13,222,100
569,95,WOW! China,Church Street,Sichuan,3.900000095,26,722,100
570,392,WOW! China,Nexus,Sichuan,3.900000095,13,222,100
571,95,WOW! China,Church Street,Chinese,3.799999952,26,722,150
572,392,WOW! China,Nexus,Chinese,3.799999952,13,222,150
573,95,WOW! China,Church Street,Rolls,3.799999952,26,722,150
574,392,WOW! China,Nexus,Rolls,3.799999952,13,222,150
575,95,WOW! China,Church Street,Seafood,3.799999952,26,722,150
576,392,WOW! China,Nexus,Seafood,3.799999952,13,222,150
577,95,WOW! China,Church Street,Desserts,3.799999952,26,722,150
578,392,WOW! China,Nexus,Desserts,3.799999952,13,222,150
579,95,WOW! China,Church Street,Shake,3.799999952,26,722,150
580,392,WOW! China,Nexus,Shake,3.799999952,13,222,150
581,95,WOW! China,Church Street,Sichuan,3.799999952,26,722,150
582,392,WOW! China,Nexus,Sichuan,3.799999952,13,222,150
583,95,WOW! China,Church Street,Chinese,3.799999952,26,722,150
584,392,WOW! China,Nexus,Chinese,3.799999952,13,222,150
585,95,WOW! China,Church Street,Asian,3.799999952,26,722,150
586,392,WOW! China,Nexus,Asian,3.799999952,13,222,150
587,95,WOW! China,Church Street,Sichuan,3.799999952,26,722,150
588,392,WOW! China,Nexus,Sichuan,3.799999952,13,222,150
589,96,Anjappar,Brigade Road,South Indian,4,37,1313,100
590,96,Anjappar,Brigade Road,Chettinad,4,37,1313,100
591,96,Anjappar,Brigade Road,Biryani,4,37,1313,100
592,96,Anjappar,Brigade Road,Seafood,4,37,1313,100
593,96,Anjappar,Brigade Road,Chinese,4,37,1313,100
594,96,Anjappar,Brigade Road,North Indian,4,37,1313,100
595,96,Anjappar,Brigade Road,Desserts,4,37,1313,100
596,96,Anjappar,Brigade Road,Beverages,4,37,1313,100
597,97,Biryani By Kilo,Koramangala 6th Block,Biryani,4.199999809,311,2857,100
598,97,Biryani By Kilo,Koramangala 6th Block,Hyderabadi,4.199999809,311,2857,100
599,97,Biryani By Kilo,Koramangala 6th Block,North Indian,4.199999809,311,2857,100
600,97,Biryani By Kilo,Koramangala 6th Block,Kebab,4.199999809,311,2857,100
601,97,Biryani By Kilo,Koramangala 6th Block,Mughlai,4.199999809,311,2857,100
602,97,Biryani By Kilo,Koramangala 6th Block,Desserts,4.199999809,311,2857,100
603,98,Biggies Burger,Church Street,Fast Food,4.099999905,444,1566,100
604,98,Biggies Burger,Church Street,Burger,4.099999905,444,1566,100
605,98,Biggies Burger,Church Street,Beverages,4.099999905,444,1566,100
606,99,Biryani Blues,Church Street,Biryani,4.099999905,234,573,100
607,99,Biryani Blues,Church Street,Kebab,4.099999905,234,573,100
608,99,Biryani Blues,Church Street,Hyderabadi,4.099999905,234,573,100
609,100,Third Wave Coffee,UB City,Cafe,4.199999809,247,240,100
610,100,Third Wave Coffee,UB City,Coffee,4.199999809,247,240,100
611,100,Third Wave Coffee,UB City,Fast Food,4.199999809,247,240,100
612,100,Third Wave Coffee,UB City,Beverages,4.199999809,247,240,100
613,101,Keventers - Milkshakes & Desserts,Garuda Mall,Shake,4.300000191,21,725,100
614,101,Keventers - Milkshakes & Desserts,Garuda Mall,Beverages,4.300000191,21,725,100
615,101,Keventers - Milkshakes & Desserts,Garuda Mall,Ice Cream,4.300000191,21,725,100
616,102,Great Indian Khichdi by EatFit,Cunningham Road,Healthy Food,4.099999905,0,414,100
617,102,Great Indian Khichdi by EatFit,Cunningham Road,North Indian,4.099999905,0,414,100
618,102,Great Indian Khichdi by EatFit,Cunningham Road,Ice Cream,4.099999905,0,414,100
619,102,Great Indian Khichdi by EatFit,Cunningham Road,Desserts,4.099999905,0,414,100
620,102,Great Indian Khichdi by EatFit,Cunningham Road,Beverages,4.099999905,0,414,100
621,103,NH1 Bowls - Highway To North,Langford Town,North Indian,4.300000191,0,158,100
622,103,NH1 Bowls - Highway To North,Langford Town,Biryani,4.300000191,0,158,100
623,103,NH1 Bowls - Highway To North,Langford Town,Desserts,4.300000191,0,158,100
624,104,Cafe Coffee Day,Lavelle Road,Cafe,3.799999952,0,8,100
625,104,Cafe Coffee Day,Lavelle Road,Fast Food,3.799999952,0,8,100
626,104,Cafe Coffee Day,Lavelle Road,Coffee,3.799999952,0,8,100
627,104,Cafe Coffee Day,Lavelle Road,Beverages,3.799999952,0,8,100
628,104,Cafe Coffee Day,Lavelle Road,Desserts,3.799999952,0,8,100
629,105,Madurai Idly Shop,Koramangala 7th Block,South Indian,3.799999952,551,2976,100
630,106,Big Bowl Company,Hosur Road,North Indian,3.700000048,0,1211,100
631,106,Big Bowl Company,Hosur Road,Chinese,3.700000048,0,1211,100
632,106,Big Bowl Company,Hosur Road,Biryani,3.700000048,0,1211,100
633,106,Big Bowl Company,Hosur Road,Fast Food,3.700000048,0,1211,100
634,106,Big Bowl Company,Hosur Road,Momos,3.700000048,0,1211,100
635,106,Big Bowl Company,Hosur Road,Sichuan,3.700000048,0,1211,100
636,107,Karnataka Bhel House,Basavanagudi,Street Food,4.400000095,504,3851,100
637,107,Karnataka Bhel House,Basavanagudi,Ice Cream,4.400000095,504,3851,100
638,108,Barbeque Nation,Rajajinagar,Street Food,3.799999952,4683,2720,100
639,108,Barbeque Nation,Rajajinagar,Mughlai,3.799999952,4683,2720,100
640,108,Barbeque Nation,Rajajinagar,Biryani,3.799999952,4683,2720,100
641,108,Barbeque Nation,Rajajinagar,North Indian,3.799999952,4683,2720,100
642,108,Barbeque Nation,Rajajinagar,Desserts,3.799999952,4683,2720,100
643,108,Barbeque Nation,Rajajinagar,Beverages,3.799999952,4683,2720,100
644,108,Barbeque Nation,Rajajinagar,Bar Food,3.799999952,4683,2720,100
645,109,Sardarji Londonwaley,Koramangala 7th Block,North Indian,3.700000048,722,35000,100
646,109,Sardarji Londonwaley,Koramangala 7th Block,Chinese,3.700000048,722,35000,100
647,109,Sardarji Londonwaley,Koramangala 7th Block,Mughlai,3.700000048,722,35000,100
648,110,Chowman,Indiranagar,Chinese,4.099999905,816,3729,100
649,110,Chowman,Indiranagar,Asian,4.099999905,816,3729,100
650,110,Chowman,Indiranagar,Thai,4.099999905,816,3729,100
651,110,Chowman,Indiranagar,Oriental,4.099999905,816,3729,100
